,Date,NumberofGames,DayofWeek,VisitingTeam,HomeTeam,DayNight,Attendance
1882,20170823,0,Wed,TEX,ANA,N,35497.0
1883,20170823,0,Wed,OAK,BAL,D,20072.0
1884,20170823,0,Wed,MIN,CHA,N,15605.0
1885,20170823,0,Wed,BOS,CLE,N,25346.0
1886,20170823,0,Wed,NYA,DET,N,29695.0
1887,20170823,0,Wed,WAS,HOU,N,23434.0
1888,20170823,0,Wed,COL,KCA,N,25752.0
1889,20170823,0,Wed,TOR,TBA,N,8264.0
1890,20170824,0,Thu,CHN,CIN,N,18191.0
1891,20170824,0,Thu,ARI,NYN,D,25284.0
1892,20170824,0,Thu,MIA,PHI,D,18083.0
1893,20170824,0,Thu,LAN,PIT,D,22115.0
1894,20170824,0,Thu,SDN,SLN,N,38726.0
1895,20170824,0,Thu,TEX,ANA,N,34032.0
1896,20170824,0,Thu,MIN,CHA,N,16013.0
1897,20170824,0,Thu,BOS,CLE,N,21643.0
1898,20170824,0,Thu,NYA,DET,D,32622.0
1899,20170824,0,Thu,WAS,HOU,N,24761.0
1900,20170824,0,Thu,COL,KCA,D,25314.0
1901,20170824,0,Thu,TOR,TBA,D,10133.0
1902,20170825,0,Fri,SFN,ARI,N,31924.0
1903,20170825,0,Fri,COL,ATL,N,33577.0
1904,20170825,0,Fri,PIT,CIN,N,20561.0
1905,20170825,0,Fri,MIL,LAN,N,52455.0
1906,20170825,0,Fri,SDN,MIA,N,22489.0
1907,20170825,0,Fri,CHN,PHI,N,24424.0
1908,20170825,0,Fri,TBA,SLN,N,40050.0
1909,20170825,0,Fri,NYN,WAS,N,34036.0
1910,20170825,0,Fri,HOU,ANA,N,42333.0
1911,20170825,0,Fri,BAL,BOS,N,37191.0
1912,20170825,0,Fri,DET,CHA,N,23171.0
1913,20170825,0,Fri,KCA,CLE,N,34061.0
1914,20170825,0,Fri,SEA,NYA,N,42057.0
1915,20170825,0,Fri,TEX,OAK,N,14499.0
1916,20170825,0,Fri,MIN,TOR,N,37525.0
1917,20170826,0,Sat,SFN,ARI,N,25709.0
1918,20170826,0,Sat,COL,ATL,N,32448.0
1919,20170826,0,Sat,PIT,CIN,N,35259.0
1920,20170826,0,Sat,MIL,LAN,N,52345.0
1921,20170826,0,Sat,SDN,MIA,N,19913.0
1922,20170826,0,Sat,CHN,PHI,N,29379.0
1923,20170826,0,Sat,TBA,SLN,N,41295.0
1924,20170826,0,Sat,NYN,WAS,D,36761.0
1925,20170826,0,Sat,HOU,ANA,N,41101.0
1926,20170826,0,Sat,BAL,BOS,D,36655.0
1927,20170826,0,Sat,DET,CHA,N,29489.0
1928,20170826,0,Sat,KCA,CLE,N,34273.0
1929,20170826,0,Sat,SEA,NYA,D,39810.0
1930,20170826,0,Sat,TEX,OAK,D,22471.0
1931,20170826,0,Sat,MIN,TOR,D,45591.0
1932,20170827,0,Sun,SFN,ARI,D,23210.0
1933,20170827,0,Sun,COL,ATL,D,28154.0
1934,20170827,0,Sun,PIT,CIN,D,26155.0
1935,20170827,0,Sun,MIL,LAN,D,51355.0
1936,20170827,0,Sun,SDN,MIA,D,23725.0
1937,20170827,0,Sun,CHN,PHI,D,28689.0
1938,20170827,0,Sun,TBA,SLN,D,44469.0
1939,20170827,1,Sun,NYN,WAS,D,31904.0
1940,20170827,2,Sun,NYN,WAS,N,20624.0
1941,20170827,0,Sun,HOU,ANA,D,37606.0
1942,20170827,0,Sun,BAL,BOS,D,36625.0
1943,20170827,0,Sun,DET,CHA,D,22532.0
1944,20170827,0,Sun,KCA,CLE,D,32229.0
1945,20170827,0,Sun,SEA,NYA,D,40112.0
1946,20170827,0,Sun,TEX,OAK,D,16335.0
1947,20170827,0,Sun,MIN,TOR,D,42478.0
1948,20170828,0,Mon,PIT,CHN,N,38453.0
1949,20170828,0,Mon,DET,COL,N,30754.0
1950,20170828,0,Mon,ATL,PHI,N,15154.0
1951,20170828,0,Mon,SFN,SDN,N,20594.0
1952,20170828,0,Mon,MIA,WAS,N,20838.0
1953,20170828,0,Mon,OAK,ANA,N,33719.0
1954,20170828,0,Mon,SEA,BAL,N,15106.0
1955,20170828,0,Mon,TBA,KCA,N,21866.0
1956,20170828,0,Mon,CLE,NYA,N,36253.0
1957,20170828,0,Mon,BOS,TOR,N,35630.0
1958,20170829,0,Tue,LAN,ARI,N,25219.0
1959,20170829,0,Tue,PIT,CHN,N,37370.0
1960,20170829,0,Tue,NYN,CIN,N,12946.0
1961,20170829,0,Tue,DET,COL,N,30721.0
1962,20170829,0,Tue,SLN,MIL,N,31985.0
1963,20170829,0,Tue,SFN,SDN,N,19631.0
1964,20170829,0,Tue,MIA,WAS,N,25924.0
1965,20170829,0,Tue,OAK,ANA,N,36229.0
1966,20170829,0,Tue,SEA,BAL,N,13736.0
1967,20170829,0,Tue,TEX,HOU,N,3485.0
1968,20170829,0,Tue,TBA,KCA,N,25204.0
1969,20170829,0,Tue,CHA,MIN,N,20530.0
1970,20170829,0,Tue,BOS,TOR,N,34674.0
1971,20170830,0,Wed,LAN,ARI,N,23321.0
1972,20170830,0,Wed,PIT,CHN,N,36628.0
1973,20170830,0,Wed,NYN,CIN,N,12491.0
1974,20170830,0,Wed,DET,COL,D,29281.0
1975,20170830,0,Wed,SLN,MIL,D,28964.0
1976,20170830,1,Wed,ATL,PHI,D,0.0
1977,20170830,2,Wed,ATL,PHI,D,15706.0
1978,20170830,0,Wed,SFN,SDN,N,19691.0
1979,20170830,0,Wed,MIA,WAS,D,25019.0
1980,20170830,0,Wed,OAK,ANA,N,36022.0
1981,20170830,0,Wed,SEA,BAL,D,16983.0
1982,20170830,0,Wed,TEX,HOU,N,6123.0
1983,20170830,0,Wed,TBA,KCA,N,25916.0
1984,20170830,0,Wed,CHA,MIN,N,21172.0
1985,20170830,1,Wed,CLE,NYA,D,0.0
1986,20170830,2,Wed,CLE,NYA,N,39598.0
1987,20170830,0,Wed,BOS,TOR,N,37693.0
1988,20170831,0,Thu,LAN,ARI,D,19882.0
1989,20170831,0,Thu,ATL,CHN,N,38031.0
1990,20170831,0,Thu,NYN,CIN,D,13634.0
1991,20170831,0,Thu,PHI,MIA,N,17013.0
1992,20170831,0,Thu,WAS,MIL,N,26384.0
1993,20170831,0,Thu,SLN,SFN,N,40783.0
1994,20170831,0,Thu,TOR,BAL,N,13802.0
1995,20170831,0,Thu,TEX,HOU,D,3385.0
1996,20170831,0,Thu,CHA,MIN,D,21288.0
1997,20170831,0,Thu,BOS,NYA,N,43309.0
1998,20170901,0,Fri,ATL,CHN,D,37280.0
1999,20170901,0,Fri,ARI,COL,N,29628.0
2000,20170901,0,Fri,PHI,MIA,N,17998.0
2001,20170901,0,Fri,WAS,MIL,N,40044.0
2002,20170901,0,Fri,CIN,PIT,N,23569.0
2003,20170901,0,Fri,LAN,SDN,N,36767.0
2004,20170901,0,Fri,SLN,SFN,N,37797.0
2005,20170901,0,Fri,TOR,BAL,N,16627.0
2006,20170901,0,Fri,TBA,CHA,N,13585.0
2007,20170901,1,Fri,CLE,DET,D,26093.0
2008,20170901,2,Fri,CLE,DET,N,24342.0
2009,20170901,0,Fri,KCA,MIN,N,24068.0
2010,20170901,0,Fri,BOS,NYA,N,42332.0
2011,20170901,0,Fri,OAK,SEA,N,19030.0
2012,20170901,0,Fri,ANA,TEX,N,32240.0
2013,20170902,0,Sat,ATL,CHN,D,41329.0
2014,20170902,0,Sat,ARI,COL,N,39442.0
2015,20170902,0,Sat,PHI,MIA,N,18262.0
2016,20170902,0,Sat,WAS,MIL,N,35341.0
2017,20170902,0,Sat,CIN,PIT,N,23529.0
2018,20170902,1,Sat,LAN,SDN,D,39140.0
2019,20170902,2,Sat,LAN,SDN,N,42130.0
2020,20170902,0,Sat,SLN,SFN,D,39513.0
2021,20170902,0,Sat,TOR,BAL,N,14815.0
2022,20170902,0,Sat,TBA,CHA,N,17700.0
2023,20170902,0,Sat,CLE,DET,N,25272.0
2024,20170902,1,Sat,NYN,HOU,D,30319.0
2025,20170902,2,Sat,NYN,HOU,N,34904.0
2026,20170902,0,Sat,KCA,MIN,N,33413.0
2027,20170902,0,Sat,BOS,NYA,D,46536.0
2028,20170902,0,Sat,OAK,SEA,N,22245.0
2029,20170902,0,Sat,ANA,TEX,N,25138.0
2030,20170903,0,Sun,ATL,CHN,D,42145.0
2031,20170903,0,Sun,ARI,COL,D,33838.0
2032,20170903,0,Sun,PHI,MIA,D,19404.0
2033,20170903,0,Sun,WAS,MIL,D,36937.0
2034,20170903,0,Sun,CIN,PIT,D,24474.0
2035,20170903,0,Sun,LAN,SDN,D,33949.0
2036,20170903,0,Sun,SLN,SFN,D,39784.0
2037,20170903,0,Sun,TOR,BAL,D,27231.0
2038,20170903,0,Sun,TBA,CHA,D,17633.0
2039,20170903,0,Sun,CLE,DET,D,25244.0
2040,20170903,0,Sun,NYN,HOU,D,32065.0
2041,20170903,0,Sun,KCA,MIN,D,32234.0
2042,20170903,0,Sun,BOS,NYA,N,46717.0
2043,20170903,0,Sun,OAK,SEA,D,26898.0
2044,20170903,0,Sun,ANA,TEX,D,28783.0
2045,20170904,0,Mon,TEX,ATL,N,23474.0
2046,20170904,0,Mon,MIL,CIN,D,22403.0
2047,20170904,0,Mon,SFN,COL,D,28300.0
2048,20170904,0,Mon,ARI,LAN,N,47192.0
2049,20170904,0,Mon,WAS,MIA,N,17349.0
2050,20170904,0,Mon,PHI,NYN,D,28808.0
2051,20170904,0,Mon,CHN,PIT,D,21068.0
2052,20170904,0,Mon,SLN,SDN,D,25028.0
2053,20170904,0,Mon,NYA,BAL,D,37622.0
2054,20170904,0,Mon,TOR,BOS,N,34311.0
2055,20170904,0,Mon,CLE,CHA,D,16848.0
2056,20170904,0,Mon,KCA,DET,D,24804.0
2057,20170904,0,Mon,ANA,OAK,D,14571.0
2058,20170904,0,Mon,HOU,SEA,D,20108.0
2059,20170904,0,Mon,MIN,TBA,N,12108.0
2060,20170905,0,Tue,MIL,CIN,N,12135.0
2061,20170905,0,Tue,SFN,COL,N,24245.0
2062,20170905,0,Tue,ARI,LAN,N,47039.0
2063,20170905,0,Tue,WAS,MIA,N,15364.0
2064,20170905,0,Tue,PHI,NYN,N,22230.0
2065,20170905,0,Tue,CHN,PIT,N,14079.0
2066,20170905,0,Tue,SLN,SDN,N,17806.0
2067,20170905,0,Tue,NYA,BAL,N,14377.0
2068,20170905,0,Tue,TOR,BOS,N,33009.0
2069,20170905,0,Tue,CLE,CHA,N,12369.0
2070,20170905,0,Tue,KCA,DET,N,22547.0
2071,20170905,0,Tue,ANA,OAK,N,11110.0
2072,20170905,0,Tue,HOU,SEA,N,14568.0
2073,20170905,0,Tue,MIN,TBA,N,6509.0
2074,20170906,1,Wed,TEX,ATL,D,19971.0
2075,20170906,2,Wed,TEX,ATL,N,20364.0
2076,20170906,0,Wed,MIL,CIN,D,12626.0
2077,20170906,0,Wed,SFN,COL,N,26674.0
2078,20170906,0,Wed,ARI,LAN,N,48612.0
2079,20170906,0,Wed,WAS,MIA,N,14390.0
2080,20170906,0,Wed,PHI,NYN,N,19617.0
2081,20170906,0,Wed,CHN,PIT,N,17067.0
2082,20170906,0,Wed,SLN,SDN,N,21411.0
2083,20170906,0,Wed,TOR,BOS,N,33190.0
2084,20170906,0,Wed,CLE,CHA,N,13403.0
2085,20170906,0,Wed,KCA,DET,N,23755.0
2086,20170906,0,Wed,ANA,OAK,D,10544.0
2087,20170906,0,Wed,HOU,SEA,N,15104.0
2088,20170906,0,Wed,MIN,TBA,D,7185.0
2089,20170907,0,Thu,MIA,ATL,N,23561.0
2090,20170907,0,Thu,COL,LAN,N,51492.0
2091,20170907,0,Thu,CIN,NYN,N,21274.0
2092,20170907,0,Thu,CHN,PIT,N,19201.0
2093,20170907,0,Thu,SLN,SDN,N,21334.0
2094,20170907,0,Thu,PHI,WAS,N,26267.0
2095,20170907,0,Thu,NYA,BAL,D,14946.0
2096,20170907,0,Thu,CLE,CHA,N,17019.0
2097,20170907,0,Thu,MIN,KCA,N,26485.0
2098,20170908,0,Fri,SDN,ARI,N,27988.0
2099,20170908,0,Fri,MIA,ATL,N,30056.0
2100,20170908,0,Fri,MIL,CHN,N,41020.0
2101,20170908,0,Fri,COL,LAN,N,53632.0
2102,20170908,0,Fri,CIN,NYN,N,25864.0
2103,20170908,0,Fri,PIT,SLN,N,40966.0
2104,20170908,0,Fri,PHI,WAS,N,29837.0
2105,20170908,0,Fri,TBA,BOS,N,34781.0
2106,20170908,0,Fri,SFN,CHA,N,16852.0
2107,20170908,0,Fri,BAL,CLE,N,30090.0
2108,20170908,0,Fri,MIN,KCA,N,31879.0
2109,20170908,0,Fri,HOU,OAK,N,12288.0
2110,20170908,0,Fri,ANA,SEA,N,21396.0
2111,20170908,0,Fri,NYA,TEX,N,35883.0
2112,20170908,0,Fri,DET,TOR,N,31961.0
2113,20170909,0,Sat,SDN,ARI,N,34156.0
2114,20170909,0,Sat,MIA,ATL,N,34043.0
2115,20170909,0,Sat,MIL,CHN,D,41167.0
2116,20170909,0,Sat,COL,LAN,N,52884.0
2117,20170909,0,Sat,CIN,NYN,N,30661.0
2118,20170909,0,Sat,PIT,SLN,N,44378.0
2119,20170909,0,Sat,PHI,WAS,N,35694.0
2120,20170909,0,Sat,TBA,BOS,N,36734.0
2121,20170909,0,Sat,SFN,CHA,N,17688.0
2122,20170909,0,Sat,BAL,CLE,D,30459.0
2123,20170909,0,Sat,MIN,KCA,N,29991.0
2124,20170909,1,Sat,HOU,OAK,D,0.0
2125,20170909,2,Sat,HOU,OAK,N,19244.0
2126,20170909,0,Sat,ANA,SEA,N,26248.0
2127,20170909,0,Sat,NYA,TEX,D,38135.0
2128,20170909,0,Sat,DET,TOR,D,44218.0
2129,20170910,0,Sun,SDN,ARI,D,23854.0
2130,20170910,0,Sun,MIA,ATL,D,34974.0
2131,20170910,0,Sun,MIL,CHN,D,40113.0
2132,20170910,0,Sun,COL,LAN,D,50161.0
2133,20170910,0,Sun,CIN,NYN,D,27590.0
2134,20170910,0,Sun,PIT,SLN,D,44683.0
2135,20170910,0,Sun,PHI,WAS,D,32627.0
2136,20170910,0,Sun,TBA,BOS,D,35859.0
2137,20170910,0,Sun,SFN,CHA,D,16458.0
2138,20170910,0,Sun,BAL,CLE,N,21259.0
2139,20170910,0,Sun,MIN,KCA,D,35003.0
2140,20170910,0,Sun,HOU,OAK,D,15892.0
2141,20170910,0,Sun,ANA,SEA,D,20094.0
2142,20170910,0,Sun,NYA,TEX,D,31349.0
2143,20170910,0,Sun,DET,TOR,D,39797.0
2144,20170911,0,Mon,COL,ARI,N,24178.0
2145,20170911,0,Mon,PIT,MIL,N,27422.0
2146,20170911,0,Mon,LAN,SFN,N,40409.0
2147,20170911,0,Mon,DET,CLE,N,18521.0
2148,20170911,0,Mon,CHA,KCA,N,23135.0
2149,20170911,0,Mon,NYA,TBA,N,15327.0
2150,20170911,0,Mon,SEA,TEX,N,20686.0
2151,20170911,0,Mon,BAL,TOR,N,28401.0
2152,20170912,0,Tue,COL,ARI,N,27526.0
2153,20170912,0,Tue,NYN,CHN,N,37834.0
2154,20170912,0,Tue,PIT,MIL,N,30331.0
2155,20170912,0,Tue,MIA,PHI,N,16439.0
2156,20170912,0,Tue,LAN,SFN,N,38727.0
2157,20170912,0,Tue,CIN,SLN,N,40030.0
2158,20170912,0,Tue,ATL,WAS,N,22769.0
2159,20170912,0,Tue,HOU,ANA,N,36088.0
2160,20170912,0,Tue,OAK,BOS,N,34355.0
2161,20170912,0,Tue,DET,CLE,N,24654.0
2162,20170912,0,Tue,CHA,KCA,D,17727.0
2163,20170912,0,Tue,SDN,MIN,N,28852.0
2164,20170912,0,Tue,NYA,TBA,N,21024.0
2165,20170912,0,Tue,SEA,TEX,N,20557.0
2166,20170912,0,Tue,BAL,TOR,N,29055.0
2167,20170913,0,Wed,COL,ARI,N,26714.0
2168,20170913,0,Wed,NYN,CHN,N,36008.0
2169,20170913,0,Wed,PIT,MIL,N,27436.0
2170,20170913,0,Wed,MIA,PHI,N,16745.0
2171,20170913,0,Wed,LAN,SFN,N,38866.0
2172,20170913,0,Wed,CIN,SLN,N,40124.0
2173,20170913,0,Wed,ATL,WAS,N,24850.0
2174,20170913,0,Wed,HOU,ANA,N,33899.0
2175,20170913,0,Wed,OAK,BOS,N,36366.0
2176,20170913,0,Wed,DET,CLE,D,29346.0
2177,20170913,0,Wed,CHA,KCA,D,25665.0
2178,20170913,0,Wed,SDN,MIN,N,20018.0
2179,20170913,0,Wed,NYA,TBA,D,13159.0
2180,20170913,0,Wed,SEA,TEX,N,23083.0
2181,20170913,0,Wed,BAL,TOR,N,31714.0
2182,20170914,0,Thu,COL,ARI,D,20317.0
2183,20170914,0,Thu,NYN,CHN,N,37867.0
2184,20170914,0,Thu,MIA,PHI,N,16302.0
2185,20170914,0,Thu,CIN,SLN,D,40230.0
2186,20170914,0,Thu,ATL,WAS,N,25192.0
2187,20170914,0,Thu,HOU,ANA,N,35715.0
2188,20170914,0,Thu,OAK,BOS,D,35470.0
2189,20170914,0,Thu,KCA,CLE,N,30874.0
2190,20170914,0,Thu,CHA,DET,D,26743.0
2191,20170914,0,Thu,TOR,MIN,N,22664.0
2192,20170914,0,Thu,BAL,NYA,N,37128.0
2193,20170914,0,Thu,SEA,TEX,N,21931.0
2194,20170915,0,Fri,NYN,ATL,N,29402.0
2195,20170915,0,Fri,SLN,CHN,D,38464.0
2196,20170915,0,Fri,PIT,CIN,N,17625.0
2197,20170915,0,Fri,SDN,COL,N,39243.0
2198,20170915,0,Fri,MIA,MIL,N,19369.0
2199,20170915,0,Fri,OAK,PHI,N,24061.0
2200,20170915,0,Fri,ARI,SFN,N,39810.0
2201,20170915,0,Fri,LAN,WAS,N,37508.0
2202,20170915,0,Fri,TEX,ANA,N,41409.0
2203,20170915,0,Fri,KCA,CLE,N,34025.0
2204,20170915,0,Fri,CHA,DET,N,25298.0
2205,20170915,0,Fri,SEA,HOU,N,28328.0
2206,20170915,0,Fri,TOR,MIN,N,27902.0
2207,20170915,0,Fri,BAL,NYA,N,40460.0
2208,20170915,0,Fri,BOS,TBA,N,16006.0
2209,20170916,0,Sat,NYN,ATL,N,37846.0
2210,20170916,0,Sat,SLN,CHN,D,40959.0
2211,20170916,0,Sat,PIT,CIN,D,25685.0
2212,20170916,0,Sat,SDN,COL,N,48247.0
2213,20170916,0,Sat,MIA,MIL,N,25079.0
2214,20170916,0,Sat,OAK,PHI,N,24290.0
2215,20170916,0,Sat,ARI,SFN,N,37846.0
2216,20170916,0,Sat,LAN,WAS,D,39387.0
2217,20170916,0,Sat,TEX,ANA,N,40719.0
2218,20170916,0,Sat,KCA,CLE,D,33688.0
2219,20170916,0,Sat,CHA,DET,N,29846.0
2220,20170916,0,Sat,SEA,HOU,D,33650.0
2221,20170916,0,Sat,TOR,MIN,N,29917.0
2222,20170916,0,Sat,BAL,NYA,D,40114.0
2223,20170916,0,Sat,BOS,TBA,N,14942.0
2224,20170917,0,Sun,NYN,ATL,D,32785.0
2225,20170917,0,Sun,SLN,CHN,D,37242.0
2226,20170917,0,Sun,PIT,CIN,D,22228.0
2227,20170917,0,Sun,SDN,COL,D,34634.0
2228,20170917,0,Sun,MIA,MIL,D,24535.0
2229,20170917,0,Sun,OAK,PHI,D,28054.0
2230,20170917,0,Sun,ARI,SFN,D,38476.0
2231,20170917,0,Sun,LAN,WAS,N,29155.0
2232,20170917,0,Sun,TEX,ANA,D,36709.0
2233,20170917,0,Sun,KCA,CLE,D,32313.0
2234,20170917,0,Sun,CHA,DET,D,25663.0
2235,20170917,0,Sun,SEA,HOU,D,30247.0
2236,20170917,0,Sun,TOR,MIN,D,27572.0
2237,20170917,0,Sun,BAL,NYA,D,38189.0
2238,20170917,0,Sun,BOS,TBA,D,14936.0
2239,20170918,0,Mon,NYN,MIA,N,16385.0
2240,20170918,0,Mon,LAN,PHI,N,16690.0
2241,20170918,0,Mon,MIL,PIT,N,16283.0
2242,20170918,0,Mon,ARI,SDN,N,20199.0
2243,20170918,0,Mon,BOS,BAL,N,16716.0
2244,20170918,0,Mon,OAK,DET,N,23895.0
2245,20170918,0,Mon,MIN,NYA,N,30425.0
2246,20170919,0,Tue,WAS,ATL,N,26709.0
2247,20170919,0,Tue,SLN,CIN,N,17165.0
2248,20170919,0,Tue,NYN,MIA,N,16405.0
2249,20170919,0,Tue,LAN,PHI,N,20145.0
2250,20170919,0,Tue,MIL,PIT,N,13929.0
2251,20170919,0,Tue,ARI,SDN,N,20101.0
2252,20170919,0,Tue,COL,SFN,N,40686.0
2253,20170919,0,Tue,CLE,ANA,N,36171.0
2254,20170919,0,Tue,BOS,BAL,N,21449.0
2255,20170919,0,Tue,OAK,DET,N,23460.0
2256,20170919,0,Tue,CHA,HOU,N,23293.0
2257,20170919,0,Tue,MIN,NYA,N,30218.0
2258,20170919,0,Tue,TEX,SEA,N,17251.0
2259,20170919,0,Tue,CHN,TBA,N,25046.0
2260,20170919,0,Tue,KCA,TOR,N,33554.0
2261,20170920,0,Wed,WAS,ATL,N,25054.0
2262,20170920,0,Wed,SLN,CIN,N,12903.0
2263,20170920,0,Wed,NYN,MIA,D,16033.0
2264,20170920,0,Wed,LAN,PHI,N,20175.0
2265,20170920,0,Wed,MIL,PIT,N,15741.0
2266,20170920,0,Wed,ARI,SDN,N,25797.0
2267,20170920,0,Wed,COL,SFN,D,39775.0
2268,20170920,0,Wed,CLE,ANA,N,38424.0
2269,20170920,0,Wed,BOS,BAL,N,16906.0
2270,20170920,0,Wed,OAK,DET,D,26913.0
2271,20170920,0,Wed,CHA,HOU,N,24995.0
2272,20170920,0,Wed,MIN,NYA,D,30099.0
2273,20170920,0,Wed,TEX,SEA,N,15962.0
2274,20170920,0,Wed,CHN,TBA,N,24238.0
2275,20170920,0,Wed,KCA,TOR,N,33050.0
2276,20170921,0,Thu,WAS,ATL,N,32702.0
2277,20170921,0,Thu,SLN,CIN,N,14903.0
2278,20170921,0,Thu,CHN,MIL,N,35114.0
2279,20170921,0,Thu,LAN,PHI,D,18735.0
2280,20170921,0,Thu,COL,SDN,N,30944.0
2281,20170921,0,Thu,CLE,ANA,D,29863.0
2282,20170921,0,Thu,TBA,BAL,N,14967.0
2283,20170921,0,Thu,MIN,DET,N,25437.0
2284,20170921,0,Thu,CHA,HOU,N,24283.0
2285,20170921,0,Thu,TEX,SEA,N,14849.0
2286,20170921,0,Thu,KCA,TOR,N,35861.0
2287,20170922,0,Fri,MIA,ARI,N,34588.0
2288,20170922,0,Fri,PHI,ATL,N,33702.0
2289,20170922,0,Fri,BOS,CIN,N,23463.0
2290,20170922,0,Fri,SFN,LAN,N,51159.0
2291,20170922,0,Fri,CHN,MIL,N,40116.0
2292,20170922,0,Fri,WAS,NYN,N,28095.0
2293,20170922,0,Fri,SLN,PIT,N,23942.0
2294,20170922,0,Fri,COL,SDN,N,25273.0
2295,20170922,0,Fri,TBA,BAL,N,28835.0
2296,20170922,0,Fri,KCA,CHA,N,18041.0
2297,20170922,0,Fri,MIN,DET,N,25390.0
2298,20170922,0,Fri,ANA,HOU,N,34127.0
2299,20170922,0,Fri,TEX,OAK,N,13848.0
2300,20170922,0,Fri,CLE,SEA,N,27462.0
2301,20170922,0,Fri,NYA,TOR,N,42153.0
2302,20170923,0,Sat,MIA,ARI,N,39259.0
2303,20170923,0,Sat,PHI,ATL,N,39809.0
2304,20170923,0,Sat,BOS,CIN,D,36076.0
2305,20170923,0,Sat,SFN,LAN,N,51093.0
2306,20170923,0,Sat,CHN,MIL,D,44067.0
2307,20170923,0,Sat,WAS,NYN,N,34455.0
2308,20170923,0,Sat,SLN,PIT,N,29672.0
2309,20170923,0,Sat,COL,SDN,N,33899.0
2310,20170923,0,Sat,TBA,BAL,N,42802.0
2311,20170923,0,Sat,KCA,CHA,N,20306.0
2312,20170923,0,Sat,MIN,DET,N,26800.0
2313,20170923,0,Sat,ANA,HOU,D,34035.0
2314,20170923,0,Sat,TEX,OAK,N,38034.0
2315,20170923,0,Sat,CLE,SEA,D,31565.0
2316,20170923,0,Sat,NYA,TOR,D,46949.0
2317,20170924,0,Sun,MIA,ARI,D,31539.0
2318,20170924,0,Sun,PHI,ATL,D,33183.0
2319,20170924,0,Sun,BOS,CIN,D,25545.0
2320,20170924,0,Sun,SFN,LAN,D,46774.0
2321,20170924,0,Sun,CHN,MIL,D,42212.0
2322,20170924,0,Sun,WAS,NYN,D,29057.0
2323,20170924,0,Sun,SLN,PIT,D,28550.0
2324,20170924,0,Sun,COL,SDN,D,28339.0
2325,20170924,0,Sun,TBA,BAL,D,23424.0
2326,20170924,0,Sun,KCA,CHA,D,18791.0
2327,20170924,0,Sun,MIN,DET,D,23882.0
2328,20170924,0,Sun,ANA,HOU,N,36756.0
2329,20170924,0,Sun,TEX,OAK,D,18601.0
2330,20170924,0,Sun,CLE,SEA,D,23695.0
2331,20170924,0,Sun,NYA,TOR,D,47394.0
2332,20170925,0,Mon,SFN,ARI,N,22813.0
2333,20170925,0,Mon,MIA,COL,N,24685.0
2334,20170925,0,Mon,SDN,LAN,N,49419.0
2335,20170925,1,Mon,ATL,NYN,D,0.0
2336,20170925,2,Mon,ATL,NYN,N,21698.0
2337,20170925,0,Mon,WAS,PHI,N,17026.0
2338,20170925,0,Mon,CHN,SLN,N,42516.0
2339,20170925,0,Mon,TOR,BOS,N,33940.0
2340,20170925,0,Mon,ANA,CHA,N,13443.0
2341,20170925,0,Mon,KCA,NYA,D,40023.0
2342,20170925,0,Mon,SEA,OAK,N,9329.0
2343,20170925,0,Mon,HOU,TEX,N,30390.0
2344,20170926,0,Tue,SFN,ARI,N,27487.0
2345,20170926,0,Tue,MIA,COL,N,30409.0
2346,20170926,0,Tue,SDN,LAN,N,47432.0
2347,20170926,0,Tue,CIN,MIL,N,30079.0
2348,20170926,0,Tue,ATL,NYN,N,21938.0
2349,20170926,0,Tue,WAS,PHI,N,16437.0
2350,20170926,0,Tue,BAL,PIT,N,19318.0
2351,20170926,0,Tue,CHN,SLN,N,41944.0
2352,20170926,0,Tue,TOR,BOS,N,33999.0
2353,20170926,0,Tue,ANA,CHA,N,13786.0
2354,20170926,0,Tue,MIN,CLE,N,21268.0
2355,20170926,0,Tue,DET,KCA,N,20613.0
2356,20170926,0,Tue,TBA,NYA,N,30434.0
2357,20170926,0,Tue,SEA,OAK,N,13513.0
2358,20170926,0,Tue,HOU,TEX,N,28976.0
2359,20170927,0,Wed,SFN,ARI,D,20048.0
2360,20170927,0,Wed,MIA,COL,D,27497.0
2361,20170927,0,Wed,SDN,LAN,N,47273.0
2362,20170927,0,Wed,CIN,MIL,N,34882.0
2363,20170927,0,Wed,ATL,NYN,N,28617.0
2364,20170927,0,Wed,WAS,PHI,N,17642.0
2365,20170927,0,Wed,BAL,PIT,N,24779.0
2366,20170927,0,Wed,CHN,SLN,N,42070.0
2367,20170927,0,Wed,TOR,BOS,N,34445.0
2368,20170927,0,Wed,ANA,CHA,N,17012.0
2369,20170927,0,Wed,MIN,CLE,N,19682.0
2370,20170927,0,Wed,DET,KCA,N,21319.0
2371,20170927,0,Wed,TBA,NYA,N,30549.0
2372,20170927,0,Wed,SEA,OAK,D,13132.0
2373,20170927,0,Wed,HOU,TEX,D,26053.0
2374,20170928,0,Thu,ATL,MIA,N,17305.0
2375,20170928,0,Thu,CIN,MIL,D,30293.0
2376,20170928,0,Thu,CHN,SLN,N,43094.0
2377,20170928,0,Thu,PIT,WAS,N,26380.0
2378,20170928,0,Thu,HOU,BOS,N,34222.0
2379,20170928,0,Thu,ANA,CHA,N,19596.0
2380,20170928,0,Thu,MIN,CLE,D,21810.0
2381,20170928,0,Thu,DET,KCA,N,21650.0
2382,20170928,0,Thu,TBA,NYA,N,32933.0
