game_date,game_time,stadium_name,home_team,away_team
20230802,19:07:00,Rogers Centre,TOR,BAL
20230802,19:10:00,Dodger Stadium,LAN,OAK
20230802,19:10:00,Kauffman Stadium,KCA,NYN
20230803,12:10:00,loanDepot park,MIA,PHI
20230803,12:45:00,Oracle Park,SFN,ARI
20230803,13:05:00,Globe Life Field,TEX,CHA
20230803,13:10:00,Kauffman Stadium,KCA,NYN
20230803,15:07:00,Rogers Centre,TOR,BAL
20230803,18:15:00,American Family Field,MIL,PIT
20230803,18:38:00,Angel Stadium,ANA,SEA
20230803,18:45:00,Busch Stadium,SLN,MIN
20230803,19:05:00,Wrigley Field,CHN,CIN
20230803,19:10:00,Dodger Stadium,LAN,OAK
20230803,19:15:00,Yankee Stadium,NYA,HOU
20230804,13:20:00,Wrigley Field,CHN,ATL
20230804,18:38:00,Angel Stadium,ANA,SEA
20230804,18:40:00,Great American Ball Park,CIN,WAS
20230804,18:40:00,Petco Park,SDN,LAN
20230804,18:40:00,Comerica Park,DET,TBA
20230804,19:05:00,Yankee Stadium,NYA,HOU
20230804,19:05:00,Globe Life Field,TEX,MIA
20230804,19:05:00,Oriole Park at Camden Yards,BAL,NYN
20230804,19:05:00,Citizens Bank Park,PHI,KCA
20230804,19:10:00,Target Field,MIN,ARI
20230804,19:10:00,Fenway Park,BOS,TOR
20230804,19:10:00,American Family Field,MIL,PIT
20230804,19:10:00,Progressive Field,CLE,CHA
20230804,19:15:00,Busch Stadium,SLN,COL
20230805,13:05:00,Yankee Stadium,NYA,HOU
20230805,13:10:00,Comerica Park,DET,TBA
20230805,13:20:00,Wrigley Field,CHN,ATL
20230805,15:05:00,Globe Life Field,TEX,MIA
20230805,16:07:00,Oakland Coliseum,OAK,SFN
20230805,16:10:00,Fenway Park,BOS,TOR
20230805,16:10:00,Great American Ball Park,CIN,WAS
20230805,17:40:00,Petco Park,SDN,LAN
20230805,18:05:00,Citizens Bank Park,PHI,KCA
20230805,18:07:00,Angel Stadium,ANA,SEA
20230805,18:10:00,Target Field,MIN,ARI
20230805,18:10:00,American Family Field,MIL,PIT
20230805,18:15:00,Busch Stadium,SLN,COL
20230805,19:05:00,Oriole Park at Camden Yards,BAL,NYN
20230805,19:10:00,Progressive Field,CLE,CHA
20230806,12:05:00,Progressive Field,CLE,CHA
20230806,13:07:00,Oakland Coliseum,OAK,SFN
20230806,13:07:00,Angel Stadium,ANA,SEA
20230806,13:10:00,Target Field,MIN,ARI
20230806,13:10:00,Petco Park,SDN,LAN
20230806,13:10:00,American Family Field,MIL,PIT
20230806,13:15:00,Busch Stadium,SLN,COL
20230806,13:20:00,Wrigley Field,CHN,ATL
20230806,13:35:00,Yankee Stadium,NYA,HOU
20230806,13:35:00,Globe Life Field,TEX,MIA
20230806,13:35:00,Oriole Park at Camden Yards,BAL,NYN
20230806,13:35:00,Citizens Bank Park,PHI,KCA
20230806,13:35:00,Fenway Park,BOS,TOR
20230806,13:40:00,Great American Ball Park,CIN,WAS
20230806,13:40:00,Comerica Park,DET,TBA
20230807,13:10:00,Petco Park,SDN,LAN
20230807,18:38:00,Angel Stadium,ANA,SFN
20230807,18:40:00,Oakland Coliseum,OAK,TEX
20230807,18:40:00,Citizens Bank Park,PHI,WAS
20230807,18:40:00,Great American Ball Park,CIN,MIA
20230807,18:40:00,Comerica Park,DET,MIN
20230807,19:05:00,PNC Park,PIT,ATL
20230807,19:10:00,Guaranteed Rate Field,CHA,NYA
20230807,19:10:00,Fenway Park,BOS,KCA
20230807,19:10:00,Citi Field,NYN,CHN
20230807,19:10:00,American Family Field,MIL,COL
20230807,19:10:00,Progressive Field,CLE,TOR
20230808,18:38:00,Angel Stadium,ANA,SFN
20230808,18:40:00,Oakland Coliseum,OAK,TEX
20230808,18:40:00,Chase Field,ARI,LAN
20230808,18:40:00,Citizens Bank Park,PHI,WAS
20230808,18:40:00,Great American Ball Park,CIN,MIA
20230808,18:40:00,Comerica Park,DET,MIN
20230808,18:40:00,TMobile Park,SEA,SDN
20230808,18:40:00,Tropicana Field,TBA,SLN
20230808,19:05:00,Oriole Park at Camden Yards,BAL,HOU
20230808,19:05:00,PNC Park,PIT,ATL
20230808,19:10:00,Guaranteed Rate Field,CHA,NYA
20230808,19:10:00,Fenway Park,BOS,KCA
20230808,19:10:00,Citi Field,NYN,CHN
20230808,19:10:00,American Family Field,MIL,COL
20230808,19:10:00,Progressive Field,CLE,TOR
20230809,12:35:00,Great American Ball Park,CIN,MIA
20230809,12:37:00,Oakland Coliseum,OAK,TEX
20230809,13:10:00,American Family Field,MIL,COL
20230809,18:38:00,Angel Stadium,ANA,SFN
20230809,18:40:00,Chase Field,ARI,LAN
20230809,18:40:00,Citizens Bank Park,PHI,WAS
20230809,18:40:00,Comerica Park,DET,MIN
20230809,18:40:00,TMobile Park,SEA,SDN
20230809,18:40:00,Tropicana Field,TBA,SLN
20230809,19:05:00,Oriole Park at Camden Yards,BAL,HOU
20230809,19:05:00,PNC Park,PIT,ATL
20230809,19:10:00,Guaranteed Rate Field,CHA,NYA
20230809,19:10:00,Fenway Park,BOS,KCA
20230809,19:10:00,Citi Field,NYN,CHN
20230809,19:10:00,Progressive Field,CLE,TOR
20230810,12:35:00,Oriole Park at Camden Yards,BAL,HOU
20230810,12:35:00,PNC Park,PIT,ATL
20230810,13:10:00,Comerica Park,DET,MIN
20230810,13:10:00,Progressive Field,CLE,TOR
20230810,18:40:00,Citizens Bank Park,PHI,WAS
20230810,18:40:00,Tropicana Field,TBA,SLN
20230810,19:10:00,Fenway Park,BOS,KCA
20230810,19:10:00,Dodger Stadium,LAN,COL
20230811,18:40:00,Chase Field,ARI,SDN
20230811,18:40:00,loanDepot park,MIA,NYA
20230811,18:40:00,Tropicana Field,TBA,CLE
20230811,19:05:00,Citizens Bank Park,PHI,MIN
20230811,19:05:00,PNC Park,PIT,CIN
20230811,19:05:00,Nationals Park,WAS,OAK
20230811,19:07:00,Rogers Centre,TOR,CHN
20230811,19:10:00,Guaranteed Rate Field,CHA,MIL
20230811,19:10:00,Fenway Park,BOS,DET
20230811,19:10:00,Dodger Stadium,LAN,COL
20230811,19:10:00,Citi Field,NYN,ATL
20230811,19:10:00,Kauffman Stadium,KCA,SLN
20230811,19:10:00,TMobile Park,SEA,BAL
20230811,19:10:00,Minute Maid Park,HOU,ANA
20230811,19:15:00,Oracle Park,SFN,TEX
20230812,15:07:00,Rogers Centre,TOR,CHN
20230812,16:10:00,Fenway Park,BOS,DET
20230812,16:10:00,loanDepot park,MIA,NYA
20230812,16:10:00,Tropicana Field,TBA,CLE
20230812,17:10:00,Chase Field,ARI,SDN
20230812,18:05:00,Citizens Bank Park,PHI,MIN
20230812,18:05:00,Oracle Park,SFN,TEX
20230812,18:10:00,Dodger Stadium,LAN,COL
20230812,18:15:00,Guaranteed Rate Field,CHA,MIL
20230812,18:15:00,Kauffman Stadium,KCA,SLN
20230812,18:15:00,Minute Maid Park,HOU,ANA
20230812,18:40:00,TMobile Park,SEA,BAL
20230812,19:05:00,PNC Park,PIT,CIN
20230812,19:05:00,Nationals Park,WAS,OAK
20230812,19:10:00,Citi Field,NYN,ATL
20230813,12:05:00,Fenway Park,BOS,DET
20230813,13:05:00,Oracle Park,SFN,TEX
20230813,13:10:00,Guaranteed Rate Field,CHA,MIL
20230813,13:10:00,Chase Field,ARI,SDN
20230813,13:10:00,Dodger Stadium,LAN,COL
20230813,13:10:00,TMobile Park,SEA,BAL
20230813,13:10:00,Minute Maid Park,HOU,ANA
20230813,13:35:00,Citizens Bank Park,PHI,MIN
20230813,13:35:00,PNC Park,PIT,CIN
20230813,13:35:00,Nationals Park,WAS,OAK
20230813,13:37:00,Rogers Centre,TOR,CHN
20230813,13:40:00,Citi Field,NYN,ATL
20230813,13:40:00,loanDepot park,MIA,NYA
20230813,13:40:00,Tropicana Field,TBA,CLE
20230814,18:40:00,Coors Field,COL,ARI
20230814,18:40:00,Petco Park,SDN,BAL
20230814,18:40:00,loanDepot park,MIA,HOU
20230814,18:45:00,Busch Stadium,SLN,OAK
20230814,18:45:00,Oracle Park,SFN,TBA
20230814,19:05:00,Globe Life Field,TEX,ANA
20230814,19:10:00,Citi Field,NYN,PIT
20230814,19:10:00,Kauffman Stadium,KCA,SEA
20230814,19:20:00,Truist Park,ATL,NYA
20230815,18:40:00,Target Field,MIN,DET
20230815,18:40:00,Coors Field,COL,ARI
20230815,18:40:00,Great American Ball Park,CIN,CLE
20230815,18:40:00,Petco Park,SDN,BAL
20230815,18:40:00,loanDepot park,MIA,HOU
20230815,18:45:00,Busch Stadium,SLN,OAK
20230815,18:45:00,Oracle Park,SFN,TBA
20230815,19:05:00,Globe Life Field,TEX,ANA
20230815,19:05:00,Wrigley Field,CHN,CHA
20230815,19:05:00,Nationals Park,WAS,BOS
20230815,19:07:00,Rogers Centre,TOR,PHI
20230815,19:10:00,Dodger Stadium,LAN,MIL
20230815,19:10:00,Citi Field,NYN,PIT
20230815,19:10:00,Kauffman Stadium,KCA,SEA
20230815,19:20:00,Truist Park,ATL,NYA
20230816,12:10:00,Target Field,MIN,DET
20230816,12:45:00,Oracle Park,SFN,TBA
20230816,13:10:00,Coors Field,COL,ARI
20230816,13:10:00,Citi Field,NYN,PIT
20230816,17:40:00,Petco Park,SDN,BAL
20230816,17:45:00,Busch Stadium,SLN,OAK
20230816,18:40:00,Great American Ball Park,CIN,CLE
20230816,18:40:00,loanDepot park,MIA,HOU
20230816,19:05:00,Globe Life Field,TEX,ANA
20230816,19:05:00,Wrigley Field,CHN,CHA
20230816,19:05:00,Nationals Park,WAS,BOS
20230816,19:07:00,Rogers Centre,TOR,PHI
20230816,19:10:00,Dodger Stadium,LAN,MIL
20230816,19:10:00,Kauffman Stadium,KCA,SEA
20230816,19:20:00,Truist Park,ATL,NYA
20230817,13:10:00,Kauffman Stadium,KCA,SEA
20230817,16:05:00,Nationals Park,WAS,BOS
20230817,18:15:00,Busch Stadium,SLN,NYN
20230817,18:40:00,Petco Park,SDN,ARI
20230817,19:10:00,Dodger Stadium,LAN,MIL
20230817,19:15:00,Progressive Field,CLE,DET
20230818,13:20:00,Wrigley Field,CHN,KCA
20230818,18:38:00,Angel Stadium,ANA,TBA
20230818,18:40:00,Oakland Coliseum,OAK,BAL
20230818,18:40:00,Coors Field,COL,CHA
20230818,18:40:00,Great American Ball Park,CIN,TOR
20230818,18:40:00,Petco Park,SDN,ARI
20230818,19:05:00,Yankee Stadium,NYA,BOS
20230818,19:05:00,Globe Life Field,TEX,MIL
20230818,19:05:00,Nationals Park,WAS,PHI
20230818,19:10:00,Target Field,MIN,PIT
20230818,19:10:00,Dodger Stadium,LAN,MIA
20230818,19:10:00,Progressive Field,CLE,DET
20230818,19:10:00,Minute Maid Park,HOU,SEA
20230818,19:15:00,Busch Stadium,SLN,NYN
20230818,19:20:00,Truist Park,ATL,SFN
20230819,13:05:00,Yankee Stadium,NYA,BOS
20230819,13:20:00,Wrigley Field,CHN,KCA
20230819,15:05:00,Globe Life Field,TEX,MIL
20230819,16:05:00,Nationals Park,WAS,PHI
20230819,17:40:00,Petco Park,SDN,ARI
20230819,18:07:00,Oakland Coliseum,OAK,BAL
20230819,18:07:00,Angel Stadium,ANA,TBA
20230819,18:10:00,Target Field,MIN,PIT
20230819,18:10:00,Coors Field,COL,CHA
20230819,18:10:00,Dodger Stadium,LAN,MIA
20230819,18:10:00,Minute Maid Park,HOU,SEA
20230819,18:15:00,Busch Stadium,SLN,NYN
20230819,18:40:00,Great American Ball Park,CIN,TOR
20230819,19:10:00,Progressive Field,CLE,DET
20230819,19:20:00,Truist Park,ATL,SFN
20230820,12:05:00,Minute Maid Park,HOU,SEA
20230820,13:07:00,Oakland Coliseum,OAK,BAL
20230820,13:07:00,Angel Stadium,ANA,TBA
20230820,13:10:00,Target Field,MIN,PIT
20230820,13:10:00,Coors Field,COL,CHA
20230820,13:10:00,Dodger Stadium,LAN,MIA
20230820,13:10:00,Petco Park,SDN,ARI
20230820,13:15:00,Busch Stadium,SLN,NYN
20230820,13:20:00,Wrigley Field,CHN,KCA
20230820,13:30:00,Truist Park,ATL,SFN
20230820,13:35:00,Yankee Stadium,NYA,BOS
20230820,13:35:00,Globe Life Field,TEX,MIL
20230820,13:40:00,Great American Ball Park,CIN,TOR
20230820,13:40:00,Progressive Field,CLE,DET
20230820,19:10:00,Muncy Bank Ballpark,WAS,PHI
20230821,18:38:00,Angel Stadium,ANA,CIN
20230821,18:40:00,Oakland Coliseum,OAK,KCA
20230821,18:40:00,Chase Field,ARI,TEX
20230821,18:40:00,Citizens Bank Park,PHI,SFN
20230821,18:40:00,Petco Park,SDN,MIA
20230821,18:40:00,Comerica Park,DET,CHN
20230821,19:05:00,PNC Park,PIT,SLN
20230821,19:10:00,Guaranteed Rate Field,CHA,SEA
20230821,19:10:00,Minute Maid Park,HOU,BOS
20230821,19:20:00,Truist Park,ATL,NYN
20230822,18:38:00,Angel Stadium,ANA,CIN
20230822,18:40:00,Oakland Coliseum,OAK,KCA
20230822,18:40:00,Chase Field,ARI,TEX
20230822,18:40:00,Citizens Bank Park,PHI,SFN
20230822,18:40:00,Petco Park,SDN,MIA
20230822,18:40:00,Comerica Park,DET,CHN
20230822,18:40:00,Tropicana Field,TBA,COL
20230822,19:05:00,Yankee Stadium,NYA,WAS
20230822,19:05:00,Oriole Park at Camden Yards,BAL,TOR
20230822,19:05:00,PNC Park,PIT,SLN
20230822,19:10:00,Guaranteed Rate Field,CHA,SEA
20230822,19:10:00,American Family Field,MIL,MIN
20230822,19:10:00,Progressive Field,CLE,LAN
20230822,19:10:00,Minute Maid Park,HOU,BOS
20230822,19:20:00,Truist Park,ATL,NYN
20230823,12:35:00,PNC Park,PIT,SLN
20230823,12:37:00,Oakland Coliseum,OAK,KCA
20230823,13:07:00,Angel Stadium,ANA,CIN
20230823,13:10:00,Guaranteed Rate Field,CHA,SEA
20230823,13:10:00,Petco Park,SDN,MIA
20230823,13:10:00,Comerica Park,DET,CHN
20230823,13:10:00,American Family Field,MIL,MIN
20230823,16:05:00,Citizens Bank Park,PHI,SFN
20230823,18:40:00,Tropicana Field,TBA,COL
20230823,19:05:00,Yankee Stadium,NYA,WAS
20230823,19:05:00,Oriole Park at Camden Yards,BAL,TOR
20230823,19:10:00,Progressive Field,CLE,LAN
20230823,19:10:00,Minute Maid Park,HOU,BOS
20230823,19:20:00,Truist Park,ATL,NYN
20230824,13:05:00,Yankee Stadium,NYA,WAS
20230824,13:10:00,Progressive Field,CLE,LAN
20230824,13:10:00,Minute Maid Park,HOU,BOS
20230824,13:10:00,Tropicana Field,TBA,COL
20230824,18:10:00,Target Field,MIN,TEX
20230824,18:40:00,Chase Field,ARI,CIN
20230824,19:05:00,Oriole Park at Camden Yards,BAL,TOR
20230824,19:05:00,PNC Park,PIT,CHN
20230824,19:10:00,Guaranteed Rate Field,CHA,OAK
20230825,18:40:00,Chase Field,ARI,CIN
20230825,18:40:00,loanDepot park,MIA,WAS
20230825,18:40:00,Comerica Park,DET,HOU
20230825,18:40:00,Tropicana Field,TBA,NYA
20230825,19:05:00,Oriole Park at Camden Yards,BAL,COL
20230825,19:05:00,Citizens Bank Park,PHI,SLN
20230825,19:05:00,PNC Park,PIT,CHN
20230825,19:07:00,Rogers Centre,TOR,CLE
20230825,19:10:00,Guaranteed Rate Field,CHA,OAK
20230825,19:10:00,Target Field,MIN,TEX
20230825,19:10:00,Fenway Park,BOS,LAN
20230825,19:10:00,Citi Field,NYN,ANA
20230825,19:10:00,American Family Field,MIL,SDN
20230825,19:10:00,TMobile Park,SEA,KCA
20230825,19:15:00,Oracle Park,SFN,ATL
20230826,13:05:00,Oracle Park,SFN,ATL
20230826,13:10:00,TMobile Park,SEA,KCA
20230826,15:07:00,Rogers Centre,TOR,CLE
20230826,16:10:00,Fenway Park,BOS,LAN
20230826,16:10:00,loanDepot park,MIA,WAS
20230826,16:10:00,Tropicana Field,TBA,NYA
20230826,17:10:00,Chase Field,ARI,CIN
20230826,18:10:00,Guaranteed Rate Field,CHA,OAK
20230826,18:10:00,Comerica Park,DET,HOU
20230826,18:10:00,American Family Field,MIL,SDN
20230826,18:15:00,Target Field,MIN,TEX
20230826,19:05:00,Oriole Park at Camden Yards,BAL,COL
20230826,19:10:00,Citi Field,NYN,ANA
20230826,19:15:00,Citizens Bank Park,PHI,SLN
20230826,19:15:00,PNC Park,PIT,CHN
20230827,07:33:00,Fenway Park,BOS,LAN
20230827,12:05:00,Citi Field,NYN,ANA
20230827,13:05:00,Oracle Park,SFN,ATL
20230827,13:10:00,Guaranteed Rate Field,CHA,OAK
20230827,13:10:00,Target Field,MIN,TEX
20230827,13:10:00,Chase Field,ARI,CIN
20230827,13:10:00,American Family Field,MIL,SDN
20230827,13:10:00,TMobile Park,SEA,KCA
20230827,13:35:00,Oriole Park at Camden Yards,BAL,COL
20230827,13:35:00,Citizens Bank Park,PHI,SLN
20230827,13:35:00,PNC Park,PIT,CHN
20230827,13:37:00,Rogers Centre,TOR,CLE
20230827,13:40:00,loanDepot park,MIA,WAS
20230827,13:40:00,Comerica Park,DET,HOU
20230827,13:40:00,Tropicana Field,TBA,NYA
20230828,18:40:00,Target Field,MIN,CLE
20230828,18:40:00,Coors Field,COL,ATL
20230828,18:40:00,Citizens Bank Park,PHI,ANA
20230828,18:40:00,Comerica Park,DET,NYA
20230828,18:40:00,TMobile Park,SEA,OAK
20230828,18:45:00,Busch Stadium,SLN,SDN
20230828,18:45:00,Oracle Park,SFN,CIN
20230828,19:05:00,Oriole Park at Camden Yards,BAL,CHA
20230828,19:05:00,Wrigley Field,CHN,MIL
20230828,19:07:00,Rogers Centre,TOR,WAS
20230828,19:10:00,Fenway Park,BOS,HOU
20230828,19:10:00,Dodger Stadium,LAN,ARI
20230828,19:10:00,Citi Field,NYN,TEX
20230828,19:10:00,Kauffman Stadium,KCA,PIT
20230829,18:40:00,Target Field,MIN,CLE
20230829,18:40:00,Coors Field,COL,ATL
20230829,18:40:00,Citizens Bank Park,PHI,ANA
20230829,18:40:00,loanDepot park,MIA,TBA
20230829,18:40:00,Comerica Park,DET,NYA
20230829,18:40:00,TMobile Park,SEA,OAK
20230829,18:45:00,Busch Stadium,SLN,SDN
20230829,18:45:00,Oracle Park,SFN,CIN
20230829,19:05:00,Oriole Park at Camden Yards,BAL,CHA
20230829,19:05:00,Wrigley Field,CHN,MIL
20230829,19:07:00,Rogers Centre,TOR,WAS
20230829,19:10:00,Fenway Park,BOS,HOU
20230829,19:10:00,Dodger Stadium,LAN,ARI
20230829,19:10:00,Citi Field,NYN,TEX
20230829,19:10:00,Kauffman Stadium,KCA,PIT
20230830,12:10:00,Target Field,MIN,CLE
20230830,12:45:00,Oracle Park,SFN,CIN
20230830,13:05:00,Oriole Park at Camden Yards,BAL,CHA
20230830,13:05:00,Citizens Bank Park,PHI,ANA
20230830,13:10:00,TMobile Park,SEA,OAK
20230830,13:15:00,Busch Stadium,SLN,SDN
20230830,13:20:00,Wrigley Field,CHN,MIL
20230830,15:07:00,Rogers Centre,TOR,WAS
20230830,16:10:00,Fenway Park,BOS,HOU
20230830,18:40:00,Coors Field,COL,ATL
20230830,18:40:00,Citi Field,NYN,TEX
20230830,18:40:00,loanDepot park,MIA,TBA
20230830,18:40:00,Comerica Park,DET,NYA
20230830,19:10:00,Dodger Stadium,LAN,ARI
20230830,19:10:00,Kauffman Stadium,KCA,PIT
20230831,13:10:00,Comerica Park,DET,NYA
20230831,18:40:00,Petco Park,SDN,SFN
20230831,19:05:00,Nationals Park,WAS,MIA
20230831,19:10:00,Dodger Stadium,LAN,ATL
20230901,18:40:00,Oakland Coliseum,OAK,ANA
20230901,18:40:00,Coors Field,COL,TOR
20230901,18:40:00,Chase Field,ARI,BAL
20230901,18:40:00,Great American Ball Park,CIN,CHN
20230901,18:40:00,Petco Park,SDN,SFN
20230901,19:05:00,Globe Life Field,TEX,MIN
20230901,19:05:00,Nationals Park,WAS,MIA
20230901,19:10:00,Guaranteed Rate Field,CHA,DET
20230901,19:10:00,Dodger Stadium,LAN,ATL
20230901,19:10:00,Citi Field,NYN,SEA
20230901,19:10:00,Kauffman Stadium,KCA,BOS
20230901,19:10:00,American Family Field,MIL,PHI
20230901,19:10:00,Progressive Field,CLE,TBA
20230901,19:10:00,Minute Maid Park,HOU,NYA
20230901,19:15:00,Busch Stadium,SLN,PIT
20230902,13:07:00,Oakland Coliseum,OAK,ANA
20230902,16:05:00,Nationals Park,WAS,MIA
20230902,17:10:00,Chase Field,ARI,BAL
20230902,17:40:00,Petco Park,SDN,SFN
20230902,18:10:00,Guaranteed Rate Field,CHA,DET
20230902,18:10:00,Coors Field,COL,TOR
20230902,18:10:00,Dodger Stadium,LAN,ATL
20230902,18:10:00,Kauffman Stadium,KCA,BOS
20230902,18:10:00,Progressive Field,CLE,TBA
20230902,18:10:00,Minute Maid Park,HOU,NYA
20230902,18:15:00,Busch Stadium,SLN,PIT
20230902,18:15:00,Globe Life Field,TEX,MIN
20230902,18:15:00,American Family Field,MIL,PHI
20230902,18:40:00,Great American Ball Park,CIN,CHN
20230902,19:10:00,Citi Field,NYN,SEA
20230903,12:05:00,American Family Field,MIL,PHI
20230903,12:10:00,Great American Ball Park,CIN,CHN
20230903,13:07:00,Oakland Coliseum,OAK,ANA
20230903,13:10:00,Guaranteed Rate Field,CHA,DET
20230903,13:10:00,Coors Field,COL,TOR
20230903,13:10:00,Chase Field,ARI,BAL
20230903,13:10:00,Dodger Stadium,LAN,ATL
20230903,13:10:00,Petco Park,SDN,SFN
20230903,13:10:00,Kauffman Stadium,KCA,BOS
20230903,13:10:00,Minute Maid Park,HOU,NYA
20230903,13:15:00,Busch Stadium,SLN,PIT
20230903,13:35:00,Globe Life Field,TEX,MIN
20230903,13:35:00,Nationals Park,WAS,MIA
20230903,13:40:00,Citi Field,NYN,SEA
20230903,16:10:00,Progressive Field,CLE,TBA
20230904,13:07:00,Oakland Coliseum,OAK,TOR
20230904,13:10:00,Chase Field,ARI,COL
20230904,13:20:00,Wrigley Field,CHN,SFN
20230904,15:05:00,Globe Life Field,TEX,HOU
20230904,15:40:00,Petco Park,SDN,PHI
20230904,16:10:00,Great American Ball Park,CIN,SEA
20230904,16:10:00,Tropicana Field,TBA,BOS
20230904,18:10:00,Progressive Field,CLE,MIN
20230904,18:35:00,PNC Park,PIT,MIL
20230904,18:38:00,Angel Stadium,ANA,BAL
20230905,18:10:00,Progressive Field,CLE,MIN
20230905,18:35:00,PNC Park,PIT,MIL
20230905,18:38:00,Angel Stadium,ANA,BAL
20230905,18:40:00,Oakland Coliseum,OAK,TOR
20230905,18:40:00,Chase Field,ARI,COL
20230905,18:40:00,Great American Ball Park,CIN,SEA
20230905,18:40:00,Petco Park,SDN,PHI
20230905,18:40:00,Wrigley Field,CHN,SFN
20230905,18:40:00,loanDepot park,MIA,LAN
20230905,18:40:00,Kauffman Stadium,KCA,CHA
20230905,18:40:00,Tropicana Field,TBA,BOS
20230905,19:05:00,Yankee Stadium,NYA,DET
20230905,19:05:00,Globe Life Field,TEX,HOU
20230905,19:05:00,Nationals Park,WAS,NYN
20230905,19:20:00,Truist Park,ATL,SLN
20230906,12:35:00,PNC Park,PIT,MIL
20230906,12:37:00,Oakland Coliseum,OAK,TOR
20230906,12:40:00,Chase Field,ARI,COL
20230906,13:10:00,Petco Park,SDN,PHI
20230906,13:10:00,Progressive Field,CLE,MIN
20230906,13:20:00,Wrigley Field,CHN,SFN
20230906,18:38:00,Angel Stadium,ANA,BAL
20230906,18:40:00,Great American Ball Park,CIN,SEA
20230906,18:40:00,loanDepot park,MIA,LAN
20230906,18:40:00,Kauffman Stadium,KCA,CHA
20230906,18:40:00,Tropicana Field,TBA,BOS
20230906,19:05:00,Yankee Stadium,NYA,DET
20230906,19:05:00,Globe Life Field,TEX,HOU
20230906,19:05:00,Nationals Park,WAS,NYN
20230906,19:20:00,Truist Park,ATL,SLN
20230907,13:10:00,Kauffman Stadium,KCA,CHA
20230907,18:38:00,Angel Stadium,ANA,CLE
20230907,18:40:00,Wrigley Field,CHN,ARI
20230907,18:40:00,loanDepot park,MIA,LAN
20230907,18:40:00,Tropicana Field,TBA,SEA
20230907,19:05:00,Yankee Stadium,NYA,DET
20230907,19:20:00,Truist Park,ATL,SLN
20230908,13:20:00,Wrigley Field,CHN,ARI
20230908,18:38:00,Angel Stadium,ANA,CLE
20230908,18:40:00,Great American Ball Park,CIN,SLN
20230908,18:40:00,Comerica Park,DET,CHA
20230908,18:40:00,Tropicana Field,TBA,SEA
20230908,19:05:00,Yankee Stadium,NYA,MIL
20230908,19:05:00,Globe Life Field,TEX,OAK
20230908,19:05:00,Citizens Bank Park,PHI,MIA
20230908,19:05:00,Nationals Park,WAS,LAN
20230908,19:07:00,Rogers Centre,TOR,KCA
20230908,19:10:00,Target Field,MIN,NYN
20230908,19:10:00,Fenway Park,BOS,BAL
20230908,19:10:00,Minute Maid Park,HOU,SDN
20230908,19:15:00,Oracle Park,SFN,COL
20230908,19:20:00,Truist Park,ATL,PIT
20230909,13:10:00,Target Field,MIN,NYN
20230909,13:20:00,Wrigley Field,CHN,ARI
20230909,14:05:00,Yankee Stadium,NYA,MIL
20230909,15:07:00,Rogers Centre,TOR,KCA
20230909,16:05:00,Nationals Park,WAS,LAN
20230909,16:05:00,Tropicana Field,TBA,SEA
20230909,16:10:00,Fenway Park,BOS,BAL
20230909,18:05:00,Globe Life Field,TEX,OAK
20230909,18:05:00,Citizens Bank Park,PHI,MIA
20230909,18:05:00,Oracle Park,SFN,COL
20230909,18:07:00,Angel Stadium,ANA,CLE
20230909,18:10:00,Comerica Park,DET,CHA
20230909,18:10:00,Minute Maid Park,HOU,SDN
20230909,18:40:00,Great American Ball Park,CIN,SLN
20230909,19:20:00,Truist Park,ATL,PIT
20230910,13:05:00,Citizens Bank Park,PHI,MIA
20230910,13:05:00,Oracle Park,SFN,COL
20230910,13:07:00,Angel Stadium,ANA,CLE
20230910,13:10:00,Target Field,MIN,NYN
20230910,13:10:00,Comerica Park,DET,CHA
20230910,13:10:00,Minute Maid Park,HOU,SDN
20230910,13:10:00,Tropicana Field,TBA,SEA
20230910,13:20:00,Wrigley Field,CHN,ARI
20230910,13:30:00,Truist Park,ATL,PIT
20230910,13:35:00,Yankee Stadium,NYA,MIL
20230910,13:35:00,Globe Life Field,TEX,OAK
20230910,13:35:00,Fenway Park,BOS,BAL
20230910,13:35:00,Nationals Park,WAS,LAN
20230910,13:37:00,Rogers Centre,TOR,KCA
20230910,13:40:00,Great American Ball Park,CIN,SLN
20230911,18:35:00,Oriole Park at Camden Yards,BAL,SLN
20230911,18:35:00,PNC Park,PIT,WAS
20230911,18:40:00,Guaranteed Rate Field,CHA,KCA
20230911,18:40:00,Target Field,MIN,TBA
20230911,18:40:00,Coors Field,COL,CHN
20230911,18:40:00,American Family Field,MIL,MIA
20230911,18:40:00,TMobile Park,SEA,ANA
20230911,18:45:00,Oracle Park,SFN,CLE
20230911,19:07:00,Rogers Centre,TOR,TEX
20230911,19:10:00,Fenway Park,BOS,NYA
20230911,19:10:00,Dodger Stadium,LAN,SDN
20230911,19:10:00,Citi Field,NYN,ARI
20230911,19:10:00,Minute Maid Park,HOU,OAK
20230912,18:35:00,Oriole Park at Camden Yards,BAL,SLN
20230912,18:35:00,PNC Park,PIT,WAS
20230912,18:40:00,Guaranteed Rate Field,CHA,KCA
20230912,18:40:00,Target Field,MIN,TBA
20230912,18:40:00,Coors Field,COL,CHN
20230912,18:40:00,Citizens Bank Park,PHI,ATL
20230912,18:40:00,Comerica Park,DET,CIN
20230912,18:40:00,American Family Field,MIL,MIA
20230912,18:40:00,TMobile Park,SEA,ANA
