Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,game_date,DistanceBetweenStadiums,HistoricalAvgHrlyTemp,game_time,stadium_name,home_team,away_team
1889,1889,1889,20230822,13.108083097096909,20.606000000000005,19:10:00,Guaranteed Rate Field,CHA,SEA
1890,1890,1890,20230822,17.332481903887963,20.176,19:10:00,American Family Field,MIL,MIN
1891,1891,1891,20230822,40.90401431438996,18.746,19:10:00,Progressive Field,CLE,LAN
1892,1892,1892,20230822,21.02964130882785,25.654000000000007,19:10:00,Minute Maid Park,HOU,BOS
1893,1893,1893,20230822,11.07837796040681,21.25555555555556,19:20:00,Truist Park,ATL,NYN
1894,1894,1894,20230823,8.374199672210844,17.648,12:35:00,PNC Park,PIT,SLN
1895,1895,1895,20230823,39.48300559091432,15.816000000000004,12:37:00,Oakland Coliseum,OAK,KCA
1896,1896,1896,20230823,14.643527568358715,20.104,13:07:00,Angel Stadium,ANA,CIN
1897,1897,1897,20230823,13.108083097096909,20.548,13:10:00,Guaranteed Rate Field,CHA,SEA
1898,1898,1898,20230823,37.94891933686366,22.004,13:10:00,Petco Park,SDN,MIA
1899,1899,1899,20230823,4.970443493122577,21.838,13:10:00,Comerica Park,DET,CHN
1900,1900,1900,20230823,17.332481903887963,20.92,13:10:00,American Family Field,MIL,MIN
1901,1901,1901,20230823,43.46662207628629,20.41,16:05:00,Citizens Bank Park,PHI,SFN
1902,1902,1902,20230823,15.036802289595313,26.186000000000003,18:40:00,Tropicana Field,TBA,COL
1903,1903,1903,20230823,12.62069784845566,22.172,19:05:00,Yankee Stadium,NYA,WAS
1904,1904,1904,20230823,13.011053678359836,20.158,19:05:00,Oriole Park at Camden Yards,BAL,TOR
1905,1905,1905,20230823,40.90401431438996,19.184,19:10:00,Progressive Field,CLE,LAN
1906,1906,1906,20230823,21.02964130882785,25.722,19:10:00,Minute Maid Park,HOU,BOS
1907,1907,1907,20230823,11.07837796040681,21.29555555555556,19:20:00,Truist Park,ATL,NYN
1908,1908,1908,20230824,12.62069784845566,22.324,13:05:00,Yankee Stadium,NYA,WAS
1909,1909,1909,20230824,40.90401431438996,19.466,13:10:00,Progressive Field,CLE,LAN
1910,1910,1910,20230824,21.02964130882785,25.806,13:10:00,Minute Maid Park,HOU,BOS
1911,1911,1911,20230824,15.036802289595313,25.988000000000003,13:10:00,Tropicana Field,TBA,COL
1912,1912,1912,20230824,29.17029048259831,18.764,18:10:00,Target Field,MIN,TEX
1913,1913,1913,20230824,22.48367127750593,31.605999999999995,18:40:00,Chase Field,ARI,CIN
1914,1914,1914,20230824,13.011053678359836,20.588000000000008,19:05:00,Oriole Park at Camden Yards,BAL,TOR
1915,1915,1915,20230824,8.374199672210844,18.110000000000003,19:05:00,PNC Park,PIT,CHN
1916,1916,1916,20230824,17.33574279751664,20.606,19:10:00,Guaranteed Rate Field,CHA,OAK
1917,1917,1917,20230825,22.48367127750593,31.812,18:40:00,Chase Field,ARI,CIN
1918,1918,1918,20230825,9.157714010995129,26.51000000000001,18:40:00,loanDepot park,MIA,WAS
1919,1919,1919,20230825,30.355682857347222,21.92,18:40:00,Comerica Park,DET,HOU
1920,1920,1920,20230825,16.346863091559232,25.99,18:40:00,Tropicana Field,TBA,NYA
1921,1921,1921,20230825,11.360726746608638,20.530000000000005,19:05:00,Oriole Park at Camden Yards,BAL,COL
1922,1922,1922,20230825,13.18177381018258,20.768,19:05:00,Citizens Bank Park,PHI,SLN
1923,1923,1923,20230825,8.374199672210844,17.902,19:05:00,PNC Park,PIT,CHN
1924,1924,1924,20230825,3.8852587907702776,-1.1111111111111112,19:07:00,Rogers Centre,TOR,CLE
1925,1925,1925,20230825,17.33574279751664,20.844,19:10:00,Guaranteed Rate Field,CHA,OAK
1926,1926,1926,20230825,29.17029048259831,19.168000000000003,19:10:00,Target Field,MIN,TEX
1927,1927,1927,20230825,51.52564279602237,20.752,19:10:00,Fenway Park,BOS,LAN
1928,1928,1928,20230825,19.885866122754265,22.556,19:10:00,Citi Field,NYN,ANA
1929,1929,1929,20230825,1.2452294193423217,20.906,19:10:00,American Family Field,MIL,SDN
1930,1930,1930,20230825,39.63167330051734,17.15,19:10:00,TMobile Park,SEA,KCA
1931,1931,1931,20230825,45.424689003297296,18.076,19:15:00,Oracle Park,SFN,ATL
1932,1932,1932,20230826,45.424689003297296,18.382000000000005,13:05:00,Oracle Park,SFN,ATL
1933,1933,1933,20230826,39.63167330051734,17.356000000000005,13:10:00,TMobile Park,SEA,KCA
1934,1934,1934,20230826,3.8852587907702776,-1.962962962962963,15:07:00,Rogers Centre,TOR,CLE
1935,1935,1935,20230826,51.52564279602237,21.218000000000004,16:10:00,Fenway Park,BOS,LAN
1936,1936,1936,20230826,9.157714010995129,26.802,16:10:00,loanDepot park,MIA,WAS
1937,1937,1937,20230826,16.346863091559232,26.184000000000005,16:10:00,Tropicana Field,TBA,NYA
1938,1938,1938,20230826,22.48367127750593,32.01800000000001,17:10:00,Chase Field,ARI,CIN
1939,1939,1939,20230826,17.33574279751664,21.3,18:10:00,Guaranteed Rate Field,CHA,OAK
1940,1940,1940,20230826,30.355682857347222,22.732,18:10:00,Comerica Park,DET,HOU
1941,1941,1941,20230826,1.2452294193423217,21.422000000000008,18:10:00,American Family Field,MIL,SDN
1942,1942,1942,20230826,29.17029048259831,19.266000000000005,18:15:00,Target Field,MIN,TEX
1943,1943,1943,20230826,11.360726746608638,20.986000000000004,19:05:00,Oriole Park at Camden Yards,BAL,COL
1944,1944,1944,20230826,19.885866122754265,22.751999999999995,19:10:00,Citi Field,NYN,ANA
1945,1945,1945,20230826,13.18177381018258,21.122,19:15:00,Citizens Bank Park,PHI,SLN
1946,1946,1946,20230826,8.374199672210844,18.446,19:15:00,PNC Park,PIT,CHN
1947,1947,1947,20230827,51.52564279602237,21.788,07:33:00,Fenway Park,BOS,LAN
1948,1948,1948,20230827,19.885866122754265,23.402,12:05:00,Citi Field,NYN,ANA
1949,1949,1949,20230827,45.424689003297296,18.875510204081635,13:05:00,Oracle Park,SFN,ATL
1950,1950,1950,20230827,17.33574279751664,21.682,13:10:00,Guaranteed Rate Field,CHA,OAK
1951,1951,1951,20230827,29.17029048259831,18.818,13:10:00,Target Field,MIN,TEX
1952,1952,1952,20230827,22.48367127750593,31.984,13:10:00,Chase Field,ARI,CIN
1953,1953,1953,20230827,1.2452294193423217,21.306,13:10:00,American Family Field,MIL,SDN
1954,1954,1954,20230827,39.63167330051734,17.712000000000003,13:10:00,TMobile Park,SEA,KCA
1955,1955,1955,20230827,11.360726746608638,21.522,13:35:00,Oriole Park at Camden Yards,BAL,COL
1956,1956,1956,20230827,13.18177381018258,21.998,13:35:00,Citizens Bank Park,PHI,SLN
1957,1957,1957,20230827,8.374199672210844,19.090000000000003,13:35:00,PNC Park,PIT,CHN
1958,1958,1958,20230827,3.8852587907702776,-2.5,13:37:00,Rogers Centre,TOR,CLE
1959,1959,1959,20230827,9.157714010995129,26.669999999999995,13:40:00,loanDepot park,MIA,WAS
1960,1960,1960,20230827,30.355682857347222,22.15306122448979,13:40:00,Comerica Park,DET,HOU
1961,1961,1961,20230827,16.346863091559232,26.136,13:40:00,Tropicana Field,TBA,NYA
1962,1962,1962,20230828,10.564081827542132,17.758000000000003,18:40:00,Target Field,MIN,CLE
1963,1963,1963,20230828,27.998479073814515,22.293333333333333,18:40:00,Coors Field,COL,ATL
1964,1964,1964,20230828,18.810228547587627,21.412,18:40:00,Citizens Bank Park,PHI,ANA
1965,1965,1965,20230828,11.89513812338086,22.72857142857142,18:40:00,Comerica Park,DET,NYA
1966,1966,1966,20230828,19.302215567748146,17.227999999999998,18:40:00,TMobile Park,SEA,OAK
1967,1967,1967,20230828,4.10467738567717,22.26199999999999,18:45:00,Busch Stadium,SLN,SDN
1968,1968,1968,20230828,32.23702200570286,19.538,18:45:00,Oracle Park,SFN,CIN
1969,1969,1969,20230828,6.303729492774457,21.356,19:05:00,Oriole Park at Camden Yards,BAL,CHA
1970,1970,1970,20230828,17.79796338781072,24.233999999999995,19:05:00,Wrigley Field,CHN,MIL
1971,1971,1971,20230828,10.994576465221918,-1.5185185185185186,19:07:00,Rogers Centre,TOR,WAS
1972,1972,1972,20230828,41.93200124571907,21.204,19:10:00,Fenway Park,BOS,HOU
1973,1973,1973,20230828,31.573946716436826,24.777272727272727,19:10:00,Dodger Stadium,LAN,ARI
1974,1974,1974,20230828,48.96520520611319,22.986,19:10:00,Citi Field,NYN,TEX
1975,1975,1975,20230828,19.33487393241264,21.133333333333333,19:10:00,Kauffman Stadium,KCA,PIT
1976,1976,1976,20230829,10.564081827542132,17.637999999999998,18:40:00,Target Field,MIN,CLE
1977,1977,1977,20230829,27.998479073814515,22.908888888888885,18:40:00,Coors Field,COL,ATL
1978,1978,1978,20230829,18.810228547587627,21.36,18:40:00,Citizens Bank Park,PHI,ANA
1979,1979,1979,20230829,17.882712685504025,26.772,18:40:00,loanDepot park,MIA,TBA
1980,1980,1980,20230829,11.89513812338086,22.026000000000003,18:40:00,Comerica Park,DET,NYA
1981,1981,1981,20230829,19.302215567748146,17.111999999999995,18:40:00,TMobile Park,SEA,OAK
1982,1982,1982,20230829,4.10467738567717,21.856000000000005,18:45:00,Busch Stadium,SLN,SDN
1983,1983,1983,20230829,32.23702200570286,19.402,18:45:00,Oracle Park,SFN,CIN
1984,1984,1984,20230829,6.303729492774457,20.873999999999995,19:05:00,Oriole Park at Camden Yards,BAL,CHA
1985,1985,1985,20230829,17.79796338781072,23.232000000000003,19:05:00,Wrigley Field,CHN,MIL
1986,1986,1986,20230829,10.994576465221918,-4.222222222222222,19:07:00,Rogers Centre,TOR,WAS
1987,1987,1987,20230829,41.93200124571907,21.064000000000007,19:10:00,Fenway Park,BOS,HOU
1988,1988,1988,20230829,31.573946716436826,25.10454545454545,19:10:00,Dodger Stadium,LAN,ARI
1989,1989,1989,20230829,48.96520520611319,22.924,19:10:00,Citi Field,NYN,TEX
1990,1990,1990,20230829,19.33487393241264,20.94772727272728,19:10:00,Kauffman Stadium,KCA,PIT
1991,1991,1991,20230830,10.564081827542132,17.866,12:10:00,Target Field,MIN,CLE
1992,1992,1992,20230830,32.23702200570286,18.872000000000003,12:45:00,Oracle Park,SFN,CIN
1993,1993,1993,20230830,6.303729492774457,20.756,13:05:00,Oriole Park at Camden Yards,BAL,CHA
1994,1994,1994,20230830,18.810228547587627,21.04,13:05:00,Citizens Bank Park,PHI,ANA
1995,1995,1995,20230830,19.302215567748146,16.932000000000002,13:10:00,TMobile Park,SEA,OAK
1996,1996,1996,20230830,4.10467738567717,21.466,13:15:00,Busch Stadium,SLN,SDN
1997,1997,1997,20230830,17.79796338781072,22.476,13:20:00,Wrigley Field,CHN,MIL
1998,1998,1998,20230830,10.994576465221918,-2.814814814814815,15:07:00,Rogers Centre,TOR,WAS
1999,1999,1999,20230830,41.93200124571907,20.894,16:10:00,Fenway Park,BOS,HOU
2000,2000,2000,20230830,27.998479073814515,23.14666666666666,18:40:00,Coors Field,COL,ATL
2001,2001,2001,20230830,48.96520520611319,22.422000000000004,18:40:00,Citi Field,NYN,TEX
2002,2002,2002,20230830,17.882712685504025,26.576000000000004,18:40:00,loanDepot park,MIA,TBA
2003,2003,2003,20230830,11.89513812338086,21.474,18:40:00,Comerica Park,DET,NYA
2004,2004,2004,20230830,31.573946716436826,25.522727272727263,19:10:00,Dodger Stadium,LAN,ARI
2005,2005,2005,20230830,19.33487393241264,21.219565217391303,19:10:00,Kauffman Stadium,KCA,PIT
2006,2006,2006,20230831,11.89513812338086,21.446000000000005,13:10:00,Comerica Park,DET,NYA
2007,2007,2007,20230831,1.7430118762134994,22.45,18:40:00,Petco Park,SDN,SFN
2008,2008,2008,20230831,3.385467168769418,24.872000000000003,19:05:00,Nationals Park,WAS,MIA
2009,2009,2009,20230831,41.50895141295895,25.14090909090909,19:10:00,Dodger Stadium,LAN,ATL
2010,2010,2010,20230901,29.86863188755133,15.972,18:40:00,Oakland Coliseum,OAK,ANA
2011,2011,2011,20230901,25.352941742805992,22.15333333333334,18:40:00,Coors Field,COL,TOR
2012,2012,2012,20230901,31.43654888149139,32.05,18:40:00,Chase Field,ARI,BAL
2013,2013,2013,20230901,5.240304839475177,18.580000000000005,18:40:00,Great American Ball Park,CIN,CHN
2014,2014,2014,20230901,1.7430118762134994,22.13,18:40:00,Petco Park,SDN,SFN
2015,2015,2015,20230901,10.567283866632998,25.834,19:05:00,Globe Life Field,TEX,MIN
2016,2016,2016,20230901,3.385467168769418,24.096,19:05:00,Nationals Park,WAS,MIA
2017,2017,2017,20230901,34.8719248421398,20.381999999999994,19:10:00,Guaranteed Rate Field,CHA,DET
2018,2018,2018,20230901,41.50895141295895,26.02727272727273,19:10:00,Dodger Stadium,LAN,ATL
2019,2019,2019,20230901,24.57987081853563,21.888,19:10:00,Citi Field,NYN,SEA
2020,2020,2020,20230901,17.87224190287753,20.897777777777776,19:10:00,Kauffman Stadium,KCA,BOS
2021,2021,2021,20230901,14.307566790658983,20.706000000000003,19:10:00,American Family Field,MIL,PHI
2022,2022,2022,20230901,3.1424165729436893,18.59,19:10:00,Progressive Field,CLE,TBA
2023,2023,2023,20230901,9.335227762311264,25.486000000000004,19:10:00,Minute Maid Park,HOU,NYA
2024,2024,2024,20230901,15.083205272081342,21.596,19:15:00,Busch Stadium,SLN,PIT
2025,2025,2025,20230902,29.86863188755133,16.012000000000004,13:07:00,Oakland Coliseum,OAK,ANA
2026,2026,2026,20230902,3.385467168769418,24.116,16:05:00,Nationals Park,WAS,MIA
2027,2027,2027,20230902,31.43654888149139,31.436,17:10:00,Chase Field,ARI,BAL
2028,2028,2028,20230902,1.7430118762134994,22.540000000000006,17:40:00,Petco Park,SDN,SFN
2029,2029,2029,20230902,34.8719248421398,20.238000000000003,18:10:00,Guaranteed Rate Field,CHA,DET
2030,2030,2030,20230902,25.352941742805992,21.437777777777775,18:10:00,Coors Field,COL,TOR
2031,2031,2031,20230902,41.50895141295895,25.377272727272736,18:10:00,Dodger Stadium,LAN,ATL
2032,2032,2032,20230902,17.87224190287753,20.5452380952381,18:10:00,Kauffman Stadium,KCA,BOS
2033,2033,2033,20230902,3.1424165729436893,18.464,18:10:00,Progressive Field,CLE,TBA
2034,2034,2034,20230902,9.335227762311264,25.74000000000001,18:10:00,Minute Maid Park,HOU,NYA
2035,2035,2035,20230902,15.083205272081342,20.854,18:15:00,Busch Stadium,SLN,PIT
2036,2036,2036,20230902,10.567283866632998,25.514,18:15:00,Globe Life Field,TEX,MIN
2037,2037,2037,20230902,14.307566790658983,19.914,18:15:00,American Family Field,MIL,PHI
2038,2038,2038,20230902,5.240304839475177,18.608000000000008,18:40:00,Great American Ball Park,CIN,CHN
2039,2039,2039,20230902,24.57987081853563,21.704,19:10:00,Citi Field,NYN,SEA
2040,2040,2040,20230903,14.307566790658983,19.24,12:05:00,American Family Field,MIL,PHI
2041,2041,2041,20230903,5.240304839475177,18.938,12:10:00,Great American Ball Park,CIN,CHN
2042,2042,2042,20230903,29.86863188755133,15.810000000000004,13:07:00,Oakland Coliseum,OAK,ANA
2043,2043,2043,20230903,34.8719248421398,19.356,13:10:00,Guaranteed Rate Field,CHA,DET
2044,2044,2044,20230903,25.352941742805992,21.613333333333337,13:10:00,Coors Field,COL,TOR
2045,2045,2045,20230903,31.43654888149139,31.864000000000004,13:10:00,Chase Field,ARI,BAL
2046,2046,2046,20230903,41.50895141295895,25.42727272727272,13:10:00,Dodger Stadium,LAN,ATL
2047,2047,2047,20230903,1.7430118762134994,22.55,13:10:00,Petco Park,SDN,SFN
2048,2048,2048,20230903,17.87224190287753,20.411904761904765,13:10:00,Kauffman Stadium,KCA,BOS
2049,2049,2049,20230903,9.335227762311264,24.968,13:10:00,Minute Maid Park,HOU,NYA
2050,2050,2050,20230903,15.083205272081342,20.730000000000004,13:15:00,Busch Stadium,SLN,PIT
2051,2051,2051,20230903,10.567283866632998,25.39,13:35:00,Globe Life Field,TEX,MIN
2052,2052,2052,20230903,3.385467168769418,24.164,13:35:00,Nationals Park,WAS,MIA
2053,2053,2053,20230903,24.57987081853563,22.399999999999995,13:40:00,Citi Field,NYN,SEA
2054,2054,2054,20230903,3.1424165729436893,18.416,16:10:00,Progressive Field,CLE,TBA
2055,2055,2055,20230904,40.86956842302119,15.63,13:07:00,Oakland Coliseum,OAK,TOR
2056,2056,2056,20230904,25.85485097425755,31.616,13:10:00,Chase Field,ARI,COL
2057,2057,2057,20230904,31.580132994146386,22.090000000000003,13:20:00,Wrigley Field,CHN,SFN
2058,2058,2058,20230904,15.006408736156049,25.04799999999999,15:05:00,Globe Life Field,TEX,HOU
2059,2059,2059,20230904,44.052769851180365,22.46938775510203,15:40:00,Petco Park,SDN,PHI
2060,2060,2060,20230904,14.089394310569526,17.873999999999995,16:10:00,Great American Ball Park,CIN,SEA
2061,2061,2061,20230904,13.011053678359836,26.01000000000001,16:10:00,Tropicana Field,TBA,BOS
2062,2062,2062,20230904,23.37265902739788,18.144000000000005,18:10:00,Progressive Field,CLE,MIN
2063,2063,2063,20230904,14.670242230563534,16.781999999999996,18:35:00,PNC Park,PIT,MIL
2064,2064,2064,20230904,23.211894554676697,20.879591836734694,18:38:00,Angel Stadium,ANA,BAL
2065,2065,2065,20230905,23.37265902739788,17.994000000000007,18:10:00,Progressive Field,CLE,MIN
2066,2066,2066,20230905,14.670242230563534,16.834,18:35:00,PNC Park,PIT,MIL
2067,2067,2067,20230905,23.211894554676697,20.898000000000003,18:38:00,Angel Stadium,ANA,BAL
2068,2068,2068,20230905,40.86956842302119,16.102000000000004,18:40:00,Oakland Coliseum,OAK,TOR
2069,2069,2069,20230905,25.85485097425755,31.521999999999995,18:40:00,Chase Field,ARI,COL
2070,2070,2070,20230905,14.089394310569526,17.950000000000003,18:40:00,Great American Ball Park,CIN,SEA
2071,2071,2071,20230905,44.052769851180365,22.512000000000004,18:40:00,Petco Park,SDN,PHI
2072,2072,2072,20230905,31.580132994146386,21.75,18:40:00,Wrigley Field,CHN,SFN
2073,2073,2073,20230905,43.8733086920581,26.37200000000001,18:40:00,loanDepot park,MIA,LAN
2074,2074,2074,20230905,23.61529830443513,19.916666666666668,18:40:00,Kauffman Stadium,KCA,CHA
2075,2075,2075,20230905,13.011053678359836,25.898000000000003,18:40:00,Tropicana Field,TBA,BOS
2076,2076,2076,20230905,48.43938941570288,21.416,19:05:00,Yankee Stadium,NYA,DET
2077,2077,2077,20230905,15.006408736156049,25.02,19:05:00,Globe Life Field,TEX,HOU
2078,2078,2078,20230905,2.1128048993382365,23.758,19:05:00,Nationals Park,WAS,NYN
2079,2079,2079,20230905,9.78601912959918,19.626666666666672,19:20:00,Truist Park,ATL,SLN
2080,2080,2080,20230906,14.670242230563534,16.671999999999997,12:35:00,PNC Park,PIT,MIL
2081,2081,2081,20230906,40.86956842302119,16.021999999999995,12:37:00,Oakland Coliseum,OAK,TOR
2082,2082,2082,20230906,25.85485097425755,30.80799999999999,12:40:00,Chase Field,ARI,COL
2083,2083,2083,20230906,44.052769851180365,22.88,13:10:00,Petco Park,SDN,PHI
2084,2084,2084,20230906,23.37265902739788,17.817999999999998,13:10:00,Progressive Field,CLE,MIN
2085,2085,2085,20230906,31.580132994146386,22.366000000000007,13:20:00,Wrigley Field,CHN,SFN
2086,2086,2086,20230906,23.211894554676697,21.04489795918367,18:38:00,Angel Stadium,ANA,BAL
2087,2087,2087,20230906,14.089394310569526,17.43,18:40:00,Great American Ball Park,CIN,SEA
2088,2088,2088,20230906,43.8733086920581,26.134,18:40:00,loanDepot park,MIA,LAN
2089,2089,2089,20230906,23.61529830443513,19.39090909090909,18:40:00,Kauffman Stadium,KCA,CHA
2090,2090,2090,20230906,13.011053678359836,25.818,18:40:00,Tropicana Field,TBA,BOS
2091,2091,2091,20230906,48.43938941570288,21.048,19:05:00,Yankee Stadium,NYA,DET
2092,2092,2092,20230906,15.006408736156049,24.855999999999995,19:05:00,Globe Life Field,TEX,HOU
2093,2093,2093,20230906,2.1128048993382365,23.112,19:05:00,Nationals Park,WAS,NYN
2094,2094,2094,20230906,9.78601912959918,19.719999999999995,19:20:00,Truist Park,ATL,SLN
2095,2095,2095,20230907,23.61529830443513,19.46363636363636,13:10:00,Kauffman Stadium,KCA,CHA
2096,2096,2096,20230907,21.945814921381803,20.84,18:38:00,Angel Stadium,ANA,CLE
2097,2097,2097,20230907,0.120490851541066,21.966,18:40:00,Wrigley Field,CHN,ARI
2098,2098,2098,20230907,43.8733086920581,26.166,18:40:00,loanDepot park,MIA,LAN
2099,2099,2099,20230907,15.265804995766766,25.652,18:40:00,Tropicana Field,TBA,SEA
2100,2100,2100,20230907,48.43938941570288,20.934000000000005,19:05:00,Yankee Stadium,NYA,DET
2101,2101,2101,20230907,9.78601912959918,19.6,19:20:00,Truist Park,ATL,SLN
2102,2102,2102,20230908,0.120490851541066,21.842,13:20:00,Wrigley Field,CHN,ARI
2103,2103,2103,20230908,21.945814921381803,20.72,18:38:00,Angel Stadium,ANA,CLE
2104,2104,2104,20230908,5.240304839475177,17.238000000000003,18:40:00,Great American Ball Park,CIN,SLN
2105,2105,2105,20230908,11.952526845657417,20.402,18:40:00,Comerica Park,DET,CHA
2106,2106,2106,20230908,15.265804995766766,25.68,18:40:00,Tropicana Field,TBA,SEA
2107,2107,2107,20230908,16.314046619063884,20.73265306122449,19:05:00,Yankee Stadium,NYA,MIL
2108,2108,2108,20230908,10.26207144322763,24.564,19:05:00,Globe Life Field,TEX,OAK
2109,2109,2109,20230908,4.870340273610675,18.834,19:05:00,Citizens Bank Park,PHI,MIA
2110,2110,2110,20230908,45.424689003297296,22.664000000000005,19:05:00,Nationals Park,WAS,LAN
2111,2111,2111,20230908,3.8852587907702776,-0.5,19:07:00,Rogers Centre,TOR,KCA
2112,2112,2112,20230908,18.810228547587627,15.825999999999995,19:10:00,Target Field,MIN,NYN
2113,2113,2113,20230908,10.622125367739802,18.888000000000005,19:10:00,Fenway Park,BOS,BAL
2114,2114,2114,20230908,14.33149568689543,24.646,19:10:00,Minute Maid Park,HOU,SDN
2115,2115,2115,20230908,35.01265755831679,19.416000000000004,19:15:00,Oracle Park,SFN,COL
2116,2116,2116,20230908,11.07837796040681,19.27777777777778,19:20:00,Truist Park,ATL,PIT
2117,2117,2117,20230909,18.810228547587627,16.166,13:10:00,Target Field,MIN,NYN
2118,2118,2118,20230909,0.120490851541066,21.264,13:20:00,Wrigley Field,CHN,ARI
2119,2119,2119,20230909,16.314046619063884,20.86,14:05:00,Yankee Stadium,NYA,MIL
2120,2120,2120,20230909,3.8852587907702776,-2.259259259259259,15:07:00,Rogers Centre,TOR,KCA
2121,2121,2121,20230909,45.424689003297296,22.63,16:05:00,Nationals Park,WAS,LAN
2122,2122,2122,20230909,15.265804995766766,25.812,16:05:00,Tropicana Field,TBA,SEA
2123,2123,2123,20230909,10.622125367739802,19.166,16:10:00,Fenway Park,BOS,BAL
2124,2124,2124,20230909,10.26207144322763,24.038,18:05:00,Globe Life Field,TEX,OAK
2125,2125,2125,20230909,4.870340273610675,19.218,18:05:00,Citizens Bank Park,PHI,MIA
2126,2126,2126,20230909,35.01265755831679,19.142,18:05:00,Oracle Park,SFN,COL
2127,2127,2127,20230909,21.945814921381803,20.298000000000005,18:07:00,Angel Stadium,ANA,CLE
2128,2128,2128,20230909,11.952526845657417,19.752,18:10:00,Comerica Park,DET,CHA
2129,2129,2129,20230909,14.33149568689543,24.386,18:10:00,Minute Maid Park,HOU,SDN
2130,2130,2130,20230909,5.240304839475177,17.854000000000006,18:40:00,Great American Ball Park,CIN,SLN
2131,2131,2131,20230909,11.07837796040681,19.33333333333333,19:20:00,Truist Park,ATL,PIT
2132,2132,2132,20230910,4.870340273610675,19.464,13:05:00,Citizens Bank Park,PHI,MIA
2133,2133,2133,20230910,35.01265755831679,18.714,13:05:00,Oracle Park,SFN,COL
2134,2134,2134,20230910,21.945814921381803,20.026,13:07:00,Angel Stadium,ANA,CLE
2135,2135,2135,20230910,18.810228547587627,15.206,13:10:00,Target Field,MIN,NYN
2136,2136,2136,20230910,11.952526845657417,20.046000000000003,13:10:00,Comerica Park,DET,CHA
2137,2137,2137,20230910,14.33149568689543,24.4,13:10:00,Minute Maid Park,HOU,SDN
2138,2138,2138,20230910,15.265804995766766,25.849999999999994,13:10:00,Tropicana Field,TBA,SEA
2139,2139,2139,20230910,0.120490851541066,20.962000000000003,13:20:00,Wrigley Field,CHN,ARI
2140,2140,2140,20230910,11.07837796040681,19.58888888888889,13:30:00,Truist Park,ATL,PIT
2141,2141,2141,20230910,16.314046619063884,20.972,13:35:00,Yankee Stadium,NYA,MIL
2142,2142,2142,20230910,10.26207144322763,23.963999999999995,13:35:00,Globe Life Field,TEX,OAK
2143,2143,2143,20230910,10.622125367739802,18.934,13:35:00,Fenway Park,BOS,BAL
2144,2144,2144,20230910,45.424689003297296,23.024,13:35:00,Nationals Park,WAS,LAN
2145,2145,2145,20230910,3.8852587907702776,-5.178571428571429,13:37:00,Rogers Centre,TOR,KCA
2146,2146,2146,20230910,5.240304839475177,18.336,13:40:00,Great American Ball Park,CIN,SLN
2147,2147,2147,20230911,11.960204514646016,18.782,18:35:00,Oriole Park at Camden Yards,BAL,SLN
2148,2148,2148,20230911,7.931059867998189,15.772,18:35:00,PNC Park,PIT,WAS
2149,2149,2149,20230911,4.61113277823659,17.674000000000003,18:40:00,Guaranteed Rate Field,CHA,KCA
2150,2150,2150,20230911,13.953161984702458,15.094,18:40:00,Target Field,MIN,TBA
2151,2151,2151,20230911,17.332481903887963,18.906666666666666,18:40:00,Coors Field,COL,CHN
2152,2152,2152,20230911,8.374199672210844,18.234,18:40:00,American Family Field,MIL,MIA
2153,2153,2153,20230911,29.17029048259831,16.005999999999997,18:40:00,TMobile Park,SEA,ANA
2154,2154,2154,20230911,39.63349405567161,19.018,18:45:00,Oracle Park,SFN,CLE
2155,2155,2155,20230911,43.12327263453592,-4.92,19:07:00,Rogers Centre,TOR,TEX
2156,2156,2156,20230911,23.61529830443513,19.074,19:10:00,Fenway Park,BOS,NYA
2157,2157,2157,20230911,31.573946716436826,24.795454545454547,19:10:00,Dodger Stadium,LAN,SDN
2158,2158,2158,20230911,13.828355568894365,21.59,19:10:00,Citi Field,NYN,ARI
2159,2159,2159,20230911,13.57747117860243,24.142,19:10:00,Minute Maid Park,HOU,OAK
2160,2160,2160,20230912,11.960204514646016,18.052,18:35:00,Oriole Park at Camden Yards,BAL,SLN
2161,2161,2161,20230912,7.931059867998189,15.2,18:35:00,PNC Park,PIT,WAS
2162,2162,2162,20230912,4.61113277823659,17.796,18:40:00,Guaranteed Rate Field,CHA,KCA
2163,2163,2163,20230912,13.953161984702458,14.780000000000005,18:40:00,Target Field,MIN,TBA
2164,2164,2164,20230912,17.332481903887963,18.213333333333335,18:40:00,Coors Field,COL,CHN
2165,2165,2165,20230912,2.1128048993382365,18.238,18:40:00,Citizens Bank Park,PHI,ATL
2166,2166,2166,20230912,8.053206512536223,19.102,18:40:00,Comerica Park,DET,CIN
2167,2167,2167,20230912,8.374199672210844,18.18200000000001,18:40:00,American Family Field,MIL,MIA
2168,2168,2168,20230912,29.17029048259831,15.884000000000004,18:40:00,TMobile Park,SEA,ANA
2169,2169,2169,20230912,39.63349405567161,18.43,18:45:00,Oracle Park,SFN,CLE
2170,2170,2170,20230912,43.12327263453592,-4.148148148148148,19:07:00,Rogers Centre,TOR,TEX
2171,2171,2171,20230912,23.61529830443513,18.16200000000001,19:10:00,Fenway Park,BOS,NYA
2172,2172,2172,20230912,31.573946716436826,24.581818181818186,19:10:00,Dodger Stadium,LAN,SDN
2173,2173,2173,20230912,13.828355568894365,20.46,19:10:00,Citi Field,NYN,ARI
